CUST_ID,Cluster,Tags,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PRC_FULL_PAYMENT,客群名稱
C11214,0,"風險變現族, 需監控, 低消費, 循環利息戶, 偏好分期, 高額度",6306.501319,205.03,270.445198,14000.0,0.0,風險變現族
C11237,0,"風險變現族, 需監控, 高消費力, 優質還款, 大額單筆消費",1060.385693,5327.61,3467.977927,6000.0,0.9,風險變現族
C11239,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",8884.816576,1233.58,13674.24402,13000.0,0.0,風險變現族
C11252,0,"風險變現族, 需監控, 低消費, 套現傾向",2705.149599,328.61,6790.012504,7000.0,0.083333,風險變現族
C11255,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",9387.614011,0.0,7968.273359,12000.0,0.0,風險變現族
C11260,0,"風險變現族, 需監控, 循環利息戶, 高額度",5630.793848,2743.66,2638.893572,10500.0,0.0,風險變現族
C11261,0,"風險變現族, 需監控, 低消費, 套現傾向",1592.168416,0.0,15084.00852,4500.0,0.166667,風險變現族
C11269,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",3437.033859,1858.7,3569.688273,9000.0,0.0,風險變現族
C11273,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",6477.2996,0.0,2436.195048,11500.0,0.0,風險變現族
C11280,0,"風險變現族, 需監控, 低消費, 套現傾向",2593.115716,0.0,3553.203852,6000.0,0.0,風險變現族
C11288,0,"風險變現族, 需監控, 低消費, 套現傾向",1739.666192,0.0,2878.737758,4500.0,0.083333,風險變現族
C11293,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",3850.206279,2434.5,6742.419844,9000.0,0.0,風險變現族
C11308,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",6912.431438,1483.9,4848.111338,14500.0,0.0,風險變現族
C11326,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5086.333429,548.89,7298.31132,8500.0,0.0,風險變現族
C11345,0,"風險變現族, 需監控, 套現傾向, 偏好分期",2894.348509,657.71,3384.772636,3500.0,0.0,風險變現族
C11352,0,"風險變現族, 需監控, 低消費, 套現傾向",1786.846869,0.0,9177.926262,6000.0,0.166667,風險變現族
C11360,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3007.093879,0.0,2374.346946,3500.0,0.0,風險變現族
C11363,0,"風險變現族, 需監控, 低消費, 循環利息戶, 偏好分期, 高額度",7994.33168,224.51,694.278513,13000.0,0.0,風險變現族
C11375,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4657.477375,237.52,1271.94319,4500.0,0.0,風險變現族
C11377,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",7656.390367,0.0,2678.769331,8000.0,0.0,風險變現族
C11378,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",5729.703345,265.0,3543.64492,14000.0,0.0,風險變現族
C11380,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期, 高額度",6733.58763,280.0,3048.091637,11000.0,0.0,風險變現族
C11386,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",5924.719712,246.56,6603.192752,12000.0,0.0,風險變現族
C11390,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",5608.513514,0.0,4362.927953,11000.0,0.0,風險變現族
C11394,0,"風險變現族, 需監控, 低消費, 套現傾向",831.404268,0.0,5579.552147,3500.0,0.363636,風險變現族
C11396,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",7886.875682,968.26,3528.821853,9500.0,0.0,風險變現族
C11405,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",9680.188434,0.0,2034.051299,12000.0,0.0,風險變現族
C11411,0,"風險變現族, 需監控, 低消費, 循環利息戶, 高額度",5745.78949,0.0,965.726556,13500.0,0.0,風險變現族
C11413,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",4183.877488,353.75,4137.147297,9000.0,0.0,風險變現族
C11433,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",7422.444145,148.29,9313.095186,9000.0,0.0,風險變現族
C11435,0,"風險變現族, 需監控, 低消費, 套現傾向",2712.176691,0.0,1835.81077,3000.0,0.0,風險變現族
C11456,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",8787.333948,0.0,7446.549595,12000.0,0.0,風險變現族
C11472,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",8625.355309,1945.95,8004.403258,12000.0,0.0,風險變現族
C11482,0,"風險變現族, 需監控, 套現傾向, 偏好分期, 高額度",2920.392514,2673.73,5573.509394,15000.0,0.0,風險變現族
C11483,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",6462.461789,479.98,6700.497558,10500.0,0.0,風險變現族
C11490,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期, 高額度",7103.925375,220.74,5315.271763,10500.0,0.0,風險變現族
C11498,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",11431.78621,0.0,8641.998958,14500.0,0.0,風險變現族
C11499,0,"風險變現族, 需監控, 低消費, 套現傾向, 高額度",4116.869029,0.0,5884.641102,10500.0,0.1,風險變現族
C11501,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5705.19862,942.68,2432.714654,9000.0,0.0,風險變現族
C11509,0,"風險變現族, 需監控, 低消費, 套現傾向",465.033038,247.36,5291.769326,8500.0,0.25,風險變現族
C11510,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",6138.163709,0.0,7193.574138,11500.0,0.0,風險變現族
C11524,0,"風險變現族, 需監控, 低消費, 套現傾向",2550.528085,0.0,3155.857852,3000.0,0.0,風險變現族
C11531,0,"風險變現族, 需監控, 低消費, 套現傾向",2118.52034,0.0,4675.289021,4000.0,0.0,風險變現族
C11537,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",3241.29164,1119.56,4755.162871,12500.0,0.0,風險變現族
C11538,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5868.206909,911.56,5761.320083,9000.0,0.0,風險變現族
C11540,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4804.072481,0.0,1116.128466,5000.0,0.0,風險變現族
C11542,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4393.185874,0.0,10725.50074,8000.0,0.090909,風險變現族
C11544,0,"風險變現族, 需監控, 套現傾向, 低額度",1830.571451,737.67,1781.484344,2000.0,0.0,風險變現族
C11556,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5227.616927,0.0,3819.594336,5200.0,0.0,風險變現族
C11568,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5363.715074,118.41,4344.905863,7000.0,0.0,風險變現族
C11569,0,"風險變現族, 需監控, 低消費, 套現傾向",2963.244696,0.0,5713.47546,7000.0,0.142857,風險變現族
C11576,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",3947.749703,525.65,7714.493122,10000.0,0.0,風險變現族
C11583,0,"風險變現族, 需監控, 循環利息戶",7170.30572,3109.28,2560.207055,9500.0,0.0,風險變現族
C11588,0,"風險變現族, 需監控, 低消費, 套現傾向",1787.535327,0.0,5566.777503,7500.0,0.0,風險變現族
C11599,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",8767.5693,0.0,4582.065405,9000.0,0.0,風險變現族
C11603,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",3608.548972,1664.02,3899.963528,5000.0,0.0,風險變現族
C11614,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3630.771485,0.0,10519.48252,9000.0,0.090909,風險變現族
C11615,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",4676.575915,453.64,1984.010422,8000.0,0.0,風險變現族
C11630,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5942.683036,976.45,1963.562252,9000.0,0.0,風險變現族
C11631,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",5559.733773,930.0,3639.817554,7500.0,0.0,風險變現族
C11653,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3478.592472,0.0,3757.973335,4000.0,0.0,風險變現族
C11666,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",4954.880195,281.31,3056.622746,5500.0,0.0,風險變現族
C11678,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",8159.168439,2453.07,3278.461198,15000.0,0.0,風險變現族
C11680,0,"風險變現族, 需監控, 低消費, 套現傾向",2876.009336,152.61,3719.650168,4000.0,0.0,風險變現族
C11683,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",7339.943073,0.0,9123.485636,9000.0,0.0,風險變現族
C11685,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",3515.039029,2924.08,7867.732492,4000.0,0.0,風險變現族
C11687,0,"風險變現族, 需監控, 低消費, 套現傾向",1283.280303,0.0,5790.59647,3000.0,0.0,風險變現族
C11700,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5148.625027,0.0,4042.791779,6500.0,0.0,風險變現族
C11706,0,"風險變現族, 需監控, 套現傾向",1410.753575,588.85,1668.104809,4000.0,0.0,風險變現族
C11709,0,"風險變現族, 需監控, 低消費, 循環利息戶, 偏好分期, 高額度",8953.743398,254.85,0.0,12000.0,0.0,風險變現族
C11711,0,"風險變現族, 需監控, 低消費, 套現傾向, 偏好分期",1039.88038,93.24,5465.141893,5000.0,0.090909,風險變現族
C11714,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",7919.563494,85.54,9945.280243,10000.0,0.0,風險變現族
C11730,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",5867.560972,609.0,3397.577504,7000.0,0.0,風險變現族
C11731,0,"風險變現族, 需監控, 低消費, 循環利息戶",7499.30365,350.57,948.293789,7500.0,0.0,風險變現族
C11735,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4977.237859,61.99,7448.32932,6500.0,0.0,風險變現族
C11738,0,"風險變現族, 需監控, 低消費, 循環利息戶",3740.907731,0.0,116.632141,4000.0,0.0,風險變現族
C11741,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3802.910134,0.0,1448.031295,4000.0,0.0,風險變現族
C11743,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4530.639094,0.0,3162.719581,8000.0,0.0,風險變現族
C11744,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3529.587012,0.0,3969.324981,9000.0,0.0,風險變現族
C11745,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",5052.910787,1062.63,2687.982848,6000.0,0.0,風險變現族
C11762,0,"風險變現族, 需監控, 低消費, 套現傾向",1232.292951,0.0,5184.090716,4500.0,0.083333,風險變現族
C11766,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",7445.228843,1023.29,16323.64243,11500.0,0.083333,風險變現族
C11775,0,"風險變現族, 需監控, 低消費, 套現傾向",2779.833422,0.0,1492.253356,3000.0,0.0,風險變現族
C11800,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",3790.914663,2655.68,6263.883768,8300.0,0.083333,風險變現族
C11820,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",4603.402061,0.0,7665.092756,14000.0,0.083333,風險變現族
C11829,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",5681.962807,523.19,1116.370312,11500.0,0.0,風險變現族
C11834,0,"風險變現族, 需監控, 低消費, 套現傾向",2303.956234,0.0,5585.815801,6000.0,0.0,風險變現族
C11837,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4803.122987,0.0,1692.520703,8500.0,0.0,風險變現族
C11838,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",6836.552992,0.0,11405.73425,10000.0,0.0,風險變現族
C11841,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",11734.26656,1528.12,5187.258558,15500.0,0.0,風險變現族
C11847,0,"風險變現族, 需監控, 循環利息戶",4372.395867,569.91,520.844673,4500.0,0.0,風險變現族
C11855,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",7888.028118,0.0,1282.985376,12000.0,0.0,風險變現族
C11861,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",6853.020124,0.0,2529.901587,7500.0,0.0,風險變現族
C11870,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5193.661885,0.0,1682.146822,5500.0,0.0,風險變現族
C11871,0,"風險變現族, 需監控, 低消費, 套現傾向",1885.547591,0.0,3197.181617,8000.0,0.166667,風險變現族
C11892,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4402.354047,0.0,2117.809244,5000.0,0.0,風險變現族
C11893,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",7283.579076,209.07,7545.629864,11500.0,0.0,風險變現族
C11896,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",7390.19856,612.1,2735.148792,12000.0,0.0,風險變現族
C11917,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3414.780266,0.0,8264.603438,9000.0,0.0,風險變現族
C11919,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",6378.276044,0.0,4169.593183,10500.0,0.0,風險變現族
C11926,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",4379.015578,996.64,3632.137219,14500.0,0.0,風險變現族
C11929,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",5774.207136,2102.51,3536.320402,15000.0,0.0,風險變現族
C11945,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",3171.17541,109.16,4586.702891,6000.0,0.0,風險變現族
C11952,0,"風險變現族, 需監控, 低消費, 套現傾向, 低額度",1117.461472,0.0,1377.191285,1500.0,0.0,風險變現族
C11963,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5206.452425,0.0,3256.756231,9500.0,0.0,風險變現族
C11966,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",7248.040967,0.0,3990.963781,8500.0,0.0,風險變現族
C11967,0,"風險變現族, 需監控, 低消費, 套現傾向",1917.977989,0.0,6022.786892,6500.0,0.166667,風險變現族
C11969,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5283.566994,202.31,1564.285475,9500.0,0.0,風險變現族
C11971,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",3360.689054,794.1,8095.180408,9500.0,0.0,風險變現族
C11975,0,"風險變現族, 需監控, 套現傾向",1856.325339,670.5,5603.126858,7000.0,0.142857,風險變現族
C11979,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5403.208353,1085.85,1252.18184,6000.0,0.0,風險變現族
C11981,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5418.305735,0.0,5051.791781,8000.0,0.0,風險變現族
C11982,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",11955.30817,0.0,2108.302563,13000.0,0.0,風險變現族
C11985,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",4382.112084,294.75,4945.02074,4000.0,0.0,風險變現族
C11986,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",9264.786223,0.0,4158.61262,9500.0,0.0,風險變現族
C11987,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",6512.478876,98.0,3320.07679,7000.0,0.0,風險變現族
C11995,0,"風險變現族, 需監控, 低消費, 套現傾向",2247.126627,0.0,6634.23196,7000.0,0.0,風險變現族
C11998,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",9459.138771,878.11,5247.419951,15000.0,0.0,風險變現族
C11999,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4626.278301,0.0,9579.677222,5000.0,0.0,風險變現族
C12007,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",6537.800686,1885.94,2099.802521,8500.0,0.0,風險變現族
C12013,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3666.676179,0.0,2461.891684,4000.0,0.0,風險變現族
C12017,0,"風險變現族, 需監控, 循環利息戶, 高額度",5291.221238,2090.47,1153.665768,15000.0,0.0,風險變現族
C12020,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",6727.539699,711.72,6498.711722,8500.0,0.0,風險變現族
C12025,0,"風險變現族, 需監控, 低消費, 套現傾向",1075.825135,32.0,1859.42106,9000.0,0.0,風險變現族
C12034,0,"風險變現族, 需監控, 低消費, 套現傾向, 低額度",1497.145968,0.0,4444.646515,2500.0,0.166667,風險變現族
C12046,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",7119.163663,1370.21,8527.393281,12000.0,0.0,風險變現族
C12051,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",8435.192572,0.0,8419.83327,9000.0,0.0,風險變現族
C12064,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",9355.739389,0.0,2286.927789,10000.0,0.0,風險變現族
C12066,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",8084.624525,0.0,4713.978717,11000.0,0.0,風險變現族
C12077,0,"風險變現族, 需監控, 低消費, 套現傾向",1899.219514,0.0,3618.304773,8000.0,0.0,風險變現族
C12083,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",7333.442833,320.8,9733.258025,10000.0,0.0,風險變現族
C12097,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5408.754166,1207.24,3064.470065,7000.0,0.0,風險變現族
C12101,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",7105.801894,0.0,1648.096839,7500.0,0.0,風險變現族
C12102,0,"風險變現族, 需監控, 低消費, 套現傾向",2316.11093,86.1,4106.834043,4500.0,0.0,風險變現族
C12108,0,"風險變現族, 需監控, 低消費, 套現傾向, 低額度",1709.693956,2.0,5246.296449,2500.0,0.083333,風險變現族
C12109,0,"風險變現族, 需監控, 套現傾向",2744.473705,529.0,3082.913762,6000.0,0.0,風險變現族
C12112,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",4612.935167,158.2,5391.599959,6000.0,0.0,風險變現族
C12128,0,"風險變現族, 需監控, 低消費, 套現傾向",2550.025268,0.0,4946.958466,10000.0,0.0,風險變現族
C12131,0,"風險變現族, 需監控, 低消費, 套現傾向, 偏好分期",2796.379188,44.7,4765.916305,9000.0,0.0,風險變現族
C12136,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4955.580535,0.0,3481.529635,6500.0,0.0,風險變現族
C12141,0,"風險變現族, 需監控, 低消費, 套現傾向",1364.528932,0.01,5567.596649,3000.0,0.125,風險變現族
C12145,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",8636.950854,972.09,2590.575082,10500.0,0.0,風險變現族
C12146,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",7698.663007,673.15,6076.961711,12000.0,0.0,風險變現族
C12152,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",3386.490883,560.98,2008.153534,10100.0,0.0,風險變現族
C12156,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",7506.908599,465.36,1609.506076,12000.0,0.0,風險變現族
C12158,0,"風險變現族, 需監控, 套現傾向, 大額單筆消費",4811.886042,4911.41,10629.80756,6000.0,0.111111,風險變現族
C12167,0,"風險變現族, 需監控, 低消費, 套現傾向, 高額度",3214.530319,0.0,15081.6956,11500.0,0.25,風險變現族
C12186,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4059.059276,0.0,4328.32727,6500.0,0.0,風險變現族
C12198,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",7021.942957,0.0,3217.327939,7500.0,0.0,風險變現族
C12226,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期, 高額度",10905.05381,431.93,47137.21176,19600.0,0.0,風險變現族
C12238,0,"風險變現族, 需監控, 低消費, 套現傾向, 低額度",1051.215365,0.0,3700.154118,1600.0,0.090909,風險變現族
C12241,0,"風險變現族, 需監控, 低消費, 套現傾向",1432.326731,0.0,3771.115165,5000.0,0.0,風險變現族
C12265,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",5926.837633,0.0,9596.316702,13000.0,0.0,風險變現族
C12267,0,"風險變現族, 需監控, 低消費, 套現傾向",532.805392,59.4,2734.176725,10000.0,0.25,風險變現族
C12269,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3084.618021,0.0,2506.67355,4000.0,0.0,風險變現族
C12275,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5432.113514,793.1,6245.023709,10000.0,0.0,風險變現族
C12279,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",7764.210895,90.0,4032.071583,11150.0,0.0,風險變現族
C12281,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",9226.107838,2217.94,3533.146705,10500.0,0.0,風險變現族
C12284,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5995.793488,0.0,3454.101774,6500.0,0.0,風險變現族
C12305,0,"風險變現族, 需監控, 套現傾向",931.674532,2417.91,3508.775536,8000.0,0.0,風險變現族
C12310,0,"風險變現族, 需監控, 低消費, 套現傾向, 高額度",3797.995726,0.0,17278.53864,12000.0,0.166667,風險變現族
C12319,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5815.890916,1245.33,2697.454999,7000.0,0.0,風險變現族
C12329,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",6877.284986,687.97,3406.90934,7500.0,0.0,風險變現族
C12334,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",7820.331303,80.0,1147.891529,15000.0,0.0,風險變現族
C12337,0,"風險變現族, 需監控, 低消費, 套現傾向, 偏好分期",815.832195,211.22,3214.78962,3500.0,0.0,風險變現族
C12338,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",4939.64603,470.54,8753.243163,10000.0,0.083333,風險變現族
C12342,0,"風險變現族, 需監控, 低消費, 套現傾向, 偏好分期",2139.919711,330.89,2649.967098,6000.0,0.0,風險變現族
C12347,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 大額單筆消費, 高額度",6887.915143,4340.42,7028.901031,11500.0,0.083333,風險變現族
C12349,0,"風險變現族, 需監控, 低消費, 套現傾向",2719.526277,448.07,3474.764847,3000.0,0.083333,風險變現族
C12359,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",5355.922523,2469.28,5839.680075,8000.0,0.0,風險變現族
C12369,0,"風險變現族, 需監控, 低消費, 套現傾向, 低額度",1475.973063,181.63,2252.747969,1800.0,0.083333,風險變現族
C12373,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3304.423662,0.0,1270.287892,7000.0,0.0,風險變現族
C12377,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5897.491823,0.0,3318.487381,7500.0,0.0,風險變現族
C12397,0,"風險變現族, 需監控, 低消費, 套現傾向, 低額度",1100.941072,117.32,5573.767921,1500.0,0.111111,風險變現族
C12402,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",7156.345546,0.0,2506.083985,18000.0,0.0,風險變現族
C12410,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",5257.807308,2331.68,10291.12574,17500.0,0.0,風險變現族
C12413,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",6509.334652,538.51,7232.069823,12000.0,0.0,風險變現族
C12415,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 偏好分期",3281.958491,398.08,6694.105562,8000.0,0.083333,風險變現族
C12416,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5932.367808,0.0,4253.311089,6000.0,0.0,風險變現族
C12417,0,"風險變現族, 需監控, 低消費, 套現傾向",994.367302,0.0,4058.539188,10000.0,0.0,風險變現族
C12421,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4059.211725,0.0,4524.312762,5000.0,0.0,風險變現族
C12422,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",8356.277203,983.24,2329.181013,14000.0,0.0,風險變現族
C12434,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",15532.33972,1168.75,3183.037625,16500.0,0.0,風險變現族
C12439,0,"風險變現族, 需監控, 低消費, 套現傾向, 優質還款, 高額度",405.162601,0.0,4679.312402,17000.0,0.75,風險變現族
C12456,0,"風險變現族, 需監控",2817.403474,1878.54,1154.965664,3500.0,0.0,風險變現族
C12458,0,"風險變現族, 需監控, 低消費, 套現傾向",2801.239086,0.0,7216.489768,10000.0,0.0,風險變現族
C12460,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",7985.621826,123.24,7949.596045,14500.0,0.0,風險變現族
C12462,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",5520.201751,0.0,6218.171457,7000.0,0.0,風險變現族
C12465,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",5701.848812,1126.68,1831.160025,7000.0,0.0,風險變現族
C12470,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",3020.900667,0.0,3417.227455,4000.0,0.0,風險變現族
C12476,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",11964.83264,1175.35,2271.555171,14000.0,0.0,風險變現族
C12481,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",4840.545574,1595.93,4359.32575,6000.0,0.090909,風險變現族
C12495,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",12856.15251,775.42,7362.379262,14000.0,0.0,風險變現族
C12497,0,"風險變現族, 需監控, 低消費, 循環利息戶",3034.686119,0.0,370.098258,3000.0,0.0,風險變現族
C12501,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期",3904.008546,600.0,1433.189324,4700.0,0.0,風險變現族
C12506,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 高額度",6074.986862,1000.0,4360.872498,14000.0,0.0,風險變現族
C12511,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",4153.477506,561.25,1222.725542,8000.0,0.0,風險變現族
C12513,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",7593.590618,0.0,3843.962731,8000.0,0.0,風險變現族
C12515,0,"風險變現族, 需監控, 套現傾向, 循環利息戶, 偏好分期, 高額度",8771.507851,1082.98,4504.545269,18500.0,0.0,風險變現族
C12516,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",3008.66367,1137.62,3116.44095,6200.0,0.0,風險變現族
C12520,0,"風險變現族, 需監控, 套現傾向, 循環利息戶",4779.786334,1470.24,4962.936839,7000.0,0.0,風險變現族
C12522,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶",4705.294706,0.0,9894.067335,9000.0,0.0,風險變現族
C12528,0,"風險變現族, 需監控, 低消費, 套現傾向, 循環利息戶, 高額度",10915.55075,0.0,23130.82106,15000.0,0.0,風險變現族
