CUST_ID,Cluster,Tags,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PRC_FULL_PAYMENT,客群名稱
C12474,1,"沉睡戶, 需喚醒, 大額單筆消費",534.75165,3044.6,684.269093,3000.0,0.333333,沉睡戶
C12475,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",34.387537,153.18,0.0,2500.0,0.0,沉睡戶
C12480,1,"沉睡戶, 需喚醒, 低額度",611.561026,765.0,0.0,2000.0,0.0,沉睡戶
C12483,1,"沉睡戶, 需喚醒, 偏好分期",1176.992085,890.0,0.0,3000.0,0.0,沉睡戶
C12485,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",289.529643,110.0,1134.891542,1200.0,0.0,沉睡戶
C12486,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2689.040221,0.0,2928.671045,9000.0,0.0,沉睡戶
C12487,1,"沉睡戶, 需喚醒, 低消費",14.871714,62.7,0.0,3000.0,0.0,沉睡戶
C12492,1,"沉睡戶, 需喚醒, 偏好分期",186.706199,868.0,0.0,4000.0,0.0,沉睡戶
C12498,1,"沉睡戶, 需喚醒, 低消費, 低額度",2537.257188,0.0,557.526465,2750.0,0.0,沉睡戶
C12499,1,"沉睡戶, 需喚醒",2376.483239,858.5,356.570057,7000.0,0.0,沉睡戶
C12500,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 循環利息戶",3625.207579,0.0,1274.199991,6000.0,0.0,沉睡戶
C12502,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",59.263479,300.68,0.0,5000.0,0.0,沉睡戶
C12503,1,"沉睡戶, 需喚醒, 低消費",1114.56327,0.0,298.659126,6000.0,0.111111,沉睡戶
C12504,1,"沉睡戶, 需喚醒, 低消費, 低額度",1128.717636,55.69,56.453676,1200.0,0.0,沉睡戶
C12521,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",765.880394,0.0,1966.812413,8500.0,0.181818,沉睡戶
C12523,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",2008.461205,0.0,2436.107429,2900.0,0.083333,沉睡戶
C12524,1,"沉睡戶, 需喚醒, 低消費",2856.16815,29.5,103.141056,3000.0,0.0,沉睡戶
C12525,1,"沉睡戶, 需喚醒, 低消費, 低額度",198.12512,0.0,973.656086,1200.0,0.083333,沉睡戶
C12529,1,"沉睡戶, 需喚醒, 低消費, 低額度",107.944741,118.16,472.818286,2500.0,0.25,沉睡戶
C12530,1,"沉睡戶, 需喚醒, 低額度",117.777688,853.3,0.0,2000.0,0.0,沉睡戶
C12532,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",7.153512,104.95,0.0,1500.0,0.0,沉睡戶
C12534,1,"沉睡戶, 需喚醒, 偏好分期",490.368785,932.03,987.069944,5500.0,0.083333,沉睡戶
C12535,1,"沉睡戶, 需喚醒, 低消費",1848.248809,307.12,0.0,8500.0,0.0,沉睡戶
C12536,1,"沉睡戶, 需喚醒, 低消費, 低額度",1417.979193,0.0,97.106059,1500.0,0.0,沉睡戶
C12540,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 偏好分期",1203.464556,440.0,1472.061257,3000.0,0.0,沉睡戶
C12546,1,"沉睡戶, 需喚醒, 低消費, 循環利息戶",3664.282588,493.34,0.0,9500.0,0.0,沉睡戶
C12548,1,"沉睡戶, 需喚醒, 套現傾向, 循環利息戶",4570.04875,888.98,1825.929322,6000.0,0.0,沉睡戶
C12552,1,"沉睡戶, 需喚醒, 偏好分期",1031.936983,2308.0,0.0,3000.0,0.0,沉睡戶
C12555,1,"沉睡戶, 需喚醒, 低消費",1589.449271,255.75,0.0,3500.0,0.0,沉睡戶
C12556,1,"沉睡戶, 需喚醒, 低消費",2305.313527,255.7,14.222216,6500.0,0.0,沉睡戶
C12557,1,"沉睡戶, 需喚醒, 低額度",818.310935,1071.8,752.292181,2500.0,0.2,沉睡戶
C12560,1,"沉睡戶, 需喚醒, 低消費",2008.004976,75.5,0.0,5000.0,0.0,沉睡戶
C12563,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 循環利息戶",3207.605367,0.0,3766.7883,9000.0,0.0,沉睡戶
C12567,1,"沉睡戶, 需喚醒, 低消費, 低額度",112.01046,229.0,0.0,150.0,0.0,沉睡戶
C12568,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",1978.041097,0.0,1922.461395,5500.0,0.0,沉睡戶
C12570,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",15.531077,0.0,1630.319983,2000.0,0.0,沉睡戶
C12571,1,"沉睡戶, 需喚醒, 低額度",1003.058842,1627.0,0.0,1200.0,0.0,沉睡戶
C12578,1,"沉睡戶, 需喚醒, 低消費, 低額度",1132.282217,0.0,68.520455,1200.0,0.0,沉睡戶
C12579,1,"沉睡戶, 需喚醒, 低消費, 低額度",247.857188,0.0,872.983058,1200.0,0.0,沉睡戶
C12581,1,"沉睡戶, 需喚醒, 低消費, 低額度",1373.252757,0.0,79.435812,1500.0,0.0,沉睡戶
C12584,1,"沉睡戶, 需喚醒",147.418569,1074.0,0.0,5500.0,0.0,沉睡戶
C12585,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 偏好分期, 低額度",774.645244,190.54,2467.204866,1200.0,0.166667,沉睡戶
C12586,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",727.467671,420.88,429.481253,4500.0,0.0,沉睡戶
C12587,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1115.208504,30.0,1484.671104,1500.0,0.083333,沉睡戶
C12588,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",366.441008,0.0,2838.753109,3000.0,0.25,沉睡戶
C12591,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",752.485849,0.0,1075.239192,1200.0,0.0,沉睡戶
C12594,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",11.269672,248.31,0.0,9500.0,0.0,沉睡戶
C12595,1,"沉睡戶, 需喚醒, 優質還款, 偏好分期",50.006512,701.25,0.0,3500.0,1.0,沉睡戶
C12599,1,"沉睡戶, 需喚醒",160.681189,993.5,0.0,6500.0,0.090909,沉睡戶
C12600,1,"沉睡戶, 需喚醒, 低消費, 循環利息戶",3461.183622,200.0,108.408059,3500.0,0.0,沉睡戶
C12606,1,"沉睡戶, 需喚醒, 低消費",2297.708974,0.0,797.536774,3000.0,0.0,沉睡戶
C12607,1,"沉睡戶, 需喚醒, 低消費",1667.269812,86.69,715.747319,5500.0,0.0,沉睡戶
C12609,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",9.526312,92.02,0.0,1600.0,0.5,沉睡戶
C12612,1,"沉睡戶, 需喚醒, 低消費, 低額度",533.163378,0.0,930.378581,1800.0,0.111111,沉睡戶
C12614,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",918.401897,0.0,3176.804663,3500.0,0.0,沉睡戶
C12615,1,"沉睡戶, 需喚醒, 低消費, 低額度",1630.676858,0.0,275.166058,1950.0,0.0,沉睡戶
C12616,1,"沉睡戶, 需喚醒, 低消費, 低額度",2384.257016,0.0,99.110887,2500.0,0.0,沉睡戶
C12617,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",25.706551,133.86,0.0,9500.0,0.222222,沉睡戶
C12621,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1822.259235,0.0,1672.653551,2500.0,0.0,沉睡戶
C12626,1,"沉睡戶, 需喚醒, 低消費, 低額度",2177.338711,0.0,430.534073,2500.0,0.0,沉睡戶
C12628,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 高額度",153.949311,0.0,3988.242395,11500.0,0.0,沉睡戶
C12630,1,"沉睡戶, 需喚醒, 低消費",1061.394006,0.0,320.869981,8500.0,0.0,沉睡戶
C12631,1,"沉睡戶, 需喚醒, 低消費, 低額度",8.187263,0.0,793.848237,1350.0,0.0,沉睡戶
C12633,1,"沉睡戶, 需喚醒",462.598215,1319.26,0.0,3500.0,0.0,沉睡戶
C12636,1,"沉睡戶, 需喚醒, 低消費, 低額度",1581.742203,0.0,335.348071,1800.0,0.0,沉睡戶
C12637,1,"沉睡戶, 需喚醒, 低消費, 低額度",1026.201421,0.0,244.88819,1200.0,0.0,沉睡戶
C12638,1,"沉睡戶, 需喚醒, 低消費, 低額度",1585.806548,0.0,274.3843,2000.0,0.0,沉睡戶
C12639,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",645.181409,0.0,2014.386387,1400.0,0.0,沉睡戶
C12640,1,"沉睡戶, 需喚醒, 套現傾向, 偏好分期",237.861439,569.02,1431.673728,3200.0,0.083333,沉睡戶
C12643,1,"沉睡戶, 需喚醒, 低消費, 優質還款, 偏好分期",14.58126,87.3,0.0,8000.0,0.75,沉睡戶
C12644,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",310.795046,0.0,2810.45573,7500.0,0.1,沉睡戶
C12646,1,"沉睡戶, 需喚醒, 低消費, 低額度",989.022229,0.0,559.200528,1200.0,0.0,沉睡戶
C12650,1,"沉睡戶, 需喚醒, 低消費, 低額度",1072.257388,0.0,39.265903,1200.0,0.0,沉睡戶
C12652,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",975.820862,66.72,0.0,1000.0,0.0,沉睡戶
C12655,1,"沉睡戶, 需喚醒, 優質還款, 低額度",87.802127,803.95,0.0,1000.0,0.666667,沉睡戶
C12659,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",36.868847,360.0,0.0,3000.0,0.0,沉睡戶
C12660,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",334.1265,0.0,1783.362859,1400.0,0.181818,沉睡戶
C12663,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",443.202789,350.31,153.173663,4500.0,0.0,沉睡戶
C12665,1,"沉睡戶, 需喚醒, 低消費, 低額度",1872.934017,382.5,0.0,1950.0,0.0,沉睡戶
C12668,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 高額度",339.406259,14.28,0.0,10500.0,0.083333,沉睡戶
C12671,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",1154.410108,0.0,2593.398852,3000.0,0.090909,沉睡戶
C12673,1,"沉睡戶, 需喚醒, 低消費, 低額度",597.44365,0.0,36.582227,1500.0,0.181818,沉睡戶
C12678,1,"沉睡戶, 需喚醒, 低消費",2740.10065,169.19,464.040014,3200.0,0.0,沉睡戶
C12679,1,"沉睡戶, 需喚醒, 低消費, 低額度",393.700868,0.0,673.644618,1000.0,0.0,沉睡戶
C12681,1,"沉睡戶, 需喚醒, 低消費, 循環利息戶",4805.164203,0.0,949.587804,8500.0,0.0,沉睡戶
C12683,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1238.049848,45.65,2475.656139,1500.0,0.083333,沉睡戶
C12686,1,"沉睡戶, 需喚醒, 低消費",1212.426549,265.22,0.0,3000.0,0.0,沉睡戶
C12687,1,"沉睡戶, 需喚醒",210.870503,664.05,0.0,7500.0,0.0,沉睡戶
C12690,1,"沉睡戶, 需喚醒, 低額度",909.560162,912.1,752.060162,1200.0,0.083333,沉睡戶
C12691,1,"沉睡戶, 需喚醒, 低消費, 循環利息戶, 高額度",3633.533005,383.2,49.167984,11000.0,0.0,沉睡戶
C12693,1,"沉睡戶, 需喚醒, 低額度",86.547135,789.45,0.0,2500.0,0.111111,沉睡戶
C12695,1,"沉睡戶, 需喚醒, 低消費, 低額度",1182.324933,0.0,258.13761,1200.0,0.0,沉睡戶
C12697,1,"沉睡戶, 需喚醒, 低消費",1.365808,60.0,0.0,4000.0,0.0,沉睡戶
C12699,1,"沉睡戶, 需喚醒, 低消費",134.238558,420.0,0.0,7500.0,0.0,沉睡戶
C12701,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",749.168331,164.9,1806.070919,2000.0,0.0,沉睡戶
C12702,1,"沉睡戶, 需喚醒, 低消費, 低額度",1544.585361,0.0,549.062884,2000.0,0.0,沉睡戶
C12704,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",266.475852,0.0,1560.735908,1500.0,0.0,沉睡戶
C12706,1,"沉睡戶, 需喚醒, 低額度",0.0,1090.69,0.0,1800.0,0.0,沉睡戶
C12710,1,"沉睡戶, 需喚醒, 低消費, 低額度",542.807485,220.62,0.0,2000.0,0.0,沉睡戶
C12713,1,"沉睡戶, 需喚醒, 循環利息戶",4164.796859,784.63,0.0,9000.0,0.0,沉睡戶
C12714,1,"沉睡戶, 需喚醒, 低消費, 低額度",1304.460033,0.0,78.763096,1500.0,0.0,沉睡戶
C12715,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",1601.692049,61.46,0.0,4000.0,0.0,沉睡戶
C12716,1,"沉睡戶, 需喚醒, 套現傾向, 循環利息戶",4556.537803,1450.0,2260.73569,9000.0,0.0,沉睡戶
C12721,1,"沉睡戶, 需喚醒, 低消費, 低額度",1327.653853,20.9,0.0,1500.0,0.0,沉睡戶
C12725,1,"沉睡戶, 需喚醒, 低消費, 低額度",1828.62196,0.0,689.185829,2300.0,0.0,沉睡戶
C12727,1,"沉睡戶, 需喚醒, 低消費, 高額度",99.680638,0.0,437.399211,10500.0,0.333333,沉睡戶
C12728,1,"沉睡戶, 需喚醒, 低消費, 低額度",1517.559661,0.0,456.396077,1950.0,0.0,沉睡戶
C12729,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 優質還款",101.025128,0.0,1846.252071,6500.0,1.0,沉睡戶
C12731,1,"沉睡戶, 需喚醒, 低額度",1135.816377,520.24,0.0,1200.0,0.0,沉睡戶
C12735,1,"沉睡戶, 需喚醒, 低消費",745.157677,485.17,0.0,3000.0,0.0,沉睡戶
C12736,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",32.915398,192.99,0.0,6000.0,0.090909,沉睡戶
C12738,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",623.955961,0.0,2119.702403,1200.0,0.25,沉睡戶
C12740,1,"沉睡戶, 需喚醒, 低消費, 低額度",939.348677,50.0,0.0,1000.0,0.0,沉睡戶
C12744,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2376.965338,0.0,1321.906162,3000.0,0.0,沉睡戶
C12747,1,"沉睡戶, 需喚醒, 套現傾向, 偏好分期",1564.3964,1330.0,1906.43522,8000.0,0.142857,沉睡戶
C12751,1,"沉睡戶, 需喚醒, 低消費",1127.139413,185.0,737.622804,6100.0,0.0,沉睡戶
C12752,1,"沉睡戶, 需喚醒, 低消費, 優質還款, 高額度",41.217844,221.48,0.0,13500.0,0.666667,沉睡戶
C12753,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",1565.577135,0.0,2676.476175,3000.0,0.090909,沉睡戶
C12761,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 循環利息戶",4192.143919,450.0,2480.749691,4500.0,0.0,沉睡戶
C12766,1,"沉睡戶, 需喚醒, 偏好分期, 低額度",20.758677,548.01,0.0,1900.0,0.0,沉睡戶
C12768,1,"沉睡戶, 需喚醒, 低消費, 低額度",1744.956833,0.0,198.295367,1800.0,0.0,沉睡戶
C12769,1,"沉睡戶, 需喚醒, 套現傾向, 偏好分期",2241.092286,1260.0,2992.621714,6000.0,0.111111,沉睡戶
C12771,1,"沉睡戶, 需喚醒, 低消費, 低額度",1530.725391,0.0,59.670168,1600.0,0.0,沉睡戶
C12772,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",337.478135,0.0,1620.674351,3000.0,0.0,沉睡戶
C12776,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",1467.212481,107.0,5203.612362,6000.0,0.0,沉睡戶
C12777,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",1555.053764,168.0,0.0,1500.0,0.0,沉睡戶
C12778,1,"沉睡戶, 需喚醒, 低消費",127.062095,453.3,0.0,7000.0,0.166667,沉睡戶
C12780,1,"沉睡戶, 需喚醒, 低消費",28.445432,166.2,0.0,5500.0,0.181818,沉睡戶
C12781,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",0.01968,188.02,0.0,7500.0,0.0,沉睡戶
C12782,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",1258.769693,142.0,0.0,1200.0,0.0,沉睡戶
C12783,1,"沉睡戶, 需喚醒, 低消費",2865.386926,0.0,965.180677,6500.0,0.0,沉睡戶
C12786,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2878.528369,0.0,1563.518213,3000.0,0.0,沉睡戶
C12788,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2489.057383,0.0,1668.403386,3000.0,0.0,沉睡戶
C12789,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",44.463463,154.86,0.0,2500.0,0.0,沉睡戶
C12791,1,"沉睡戶, 需喚醒, 低消費",2508.850418,0.0,58.981572,6000.0,0.0,沉睡戶
C12792,1,"沉睡戶, 需喚醒, 低消費",35.942931,425.67,0.0,6500.0,0.0,沉睡戶
C12794,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",783.550476,175.8,2052.878473,2500.0,0.0,沉睡戶
C12798,1,"沉睡戶, 需喚醒, 低消費, 低額度",168.473316,0.0,866.594079,1200.0,0.0,沉睡戶
C12800,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",738.956988,0.0,1561.133958,1500.0,0.1,沉睡戶
C12803,1,"沉睡戶, 需喚醒, 低消費",16.052971,127.0,0.0,4500.0,0.0,沉睡戶
C12805,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",1527.905897,0.0,2918.216386,6500.0,0.0,沉睡戶
C12808,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2836.605817,0.0,2025.02275,3000.0,0.0,沉睡戶
C12811,1,"沉睡戶, 需喚醒, 低額度",414.196362,794.53,0.0,2000.0,0.1,沉睡戶
C12813,1,"沉睡戶, 需喚醒, 低消費, 優質還款, 低額度",30.530541,360.1,0.0,1500.0,1.0,沉睡戶
C12814,1,"沉睡戶, 需喚醒, 低消費, 低額度",1198.763306,0.0,57.645727,1200.0,0.0,沉睡戶
C12816,1,"沉睡戶, 需喚醒, 低消費",45.625764,0.0,385.950518,10000.0,0.1,沉睡戶
C12818,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",358.011796,0.0,1795.200197,1950.0,0.25,沉睡戶
C12819,1,"沉睡戶, 需喚醒",810.52348,985.33,0.0,5500.0,0.090909,沉睡戶
C12826,1,"沉睡戶, 需喚醒, 低消費",2085.013555,198.27,0.0,8000.0,0.0,沉睡戶
C12832,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",1168.692032,0.0,1027.967584,5000.0,0.0,沉睡戶
C12833,1,"沉睡戶, 需喚醒, 低消費, 低額度",78.027358,377.07,367.672276,1500.0,0.25,沉睡戶
C12841,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1519.396916,0.0,1825.201472,2000.0,0.0,沉睡戶
C12843,1,"沉睡戶, 需喚醒, 低消費, 優質還款, 偏好分期, 低額度",12.313357,107.41,0.0,2500.0,0.555556,沉睡戶
C12845,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 高額度",267.88449,129.0,2496.787814,12000.0,0.090909,沉睡戶
C12848,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",468.138723,0.0,1478.624512,1500.0,0.25,沉睡戶
C12849,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 偏好分期, 低額度",1197.052656,298.51,1362.13765,1700.0,0.111111,沉睡戶
C12850,1,"沉睡戶, 需喚醒, 低消費",2632.469367,0.0,535.955512,3000.0,0.0,沉睡戶
C12851,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",24.479088,90.0,0.0,2500.0,0.0,沉睡戶
C12852,1,"沉睡戶, 需喚醒, 低額度",1391.33075,530.5,0.0,1600.0,0.0,沉睡戶
C12853,1,"沉睡戶, 需喚醒, 低額度",2748.868773,598.5,0.0,2000.0,0.0,沉睡戶
C12854,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",1525.273429,133.4,0.0,1500.0,0.0,沉睡戶
C12857,1,"沉睡戶, 需喚醒",1364.390161,786.0,0.0,5000.0,0.0,沉睡戶
C12865,1,"沉睡戶, 需喚醒, 低消費, 低額度",1693.287862,90.0,432.820851,1800.0,0.0,沉睡戶
C12867,1,"沉睡戶, 需喚醒, 低消費, 優質還款, 低額度",13.925681,462.78,0.0,2000.0,1.0,沉睡戶
C12869,1,"沉睡戶, 需喚醒, 低消費, 低額度",13.75098,214.38,0.0,1500.0,0.0,沉睡戶
C12871,1,"沉睡戶, 需喚醒, 低額度",176.478557,600.0,0.0,1500.0,0.0,沉睡戶
C12872,1,"沉睡戶, 需喚醒",2124.720599,1006.01,0.0,5000.0,0.0,沉睡戶
C12875,1,"沉睡戶, 需喚醒, 低消費",2791.652315,0.0,229.417213,3000.0,0.0,沉睡戶
C12876,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",1452.868602,93.34,0.0,1500.0,0.0,沉睡戶
C12878,1,"沉睡戶, 需喚醒, 低消費, 低額度",58.142915,0.0,151.730077,1200.0,0.0,沉睡戶
C12879,1,"沉睡戶, 需喚醒, 低消費",1738.454303,0.0,187.666429,7000.0,0.0,沉睡戶
C12884,1,"沉睡戶, 需喚醒, 低消費, 低額度",11.4334,250.0,0.0,1800.0,0.0,沉睡戶
C12886,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",1016.583226,120.0,0.0,1000.0,0.0,沉睡戶
C12887,1,"沉睡戶, 需喚醒, 優質還款",111.729154,824.1,344.286557,6500.0,1.0,沉睡戶
C12889,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",2728.076143,155.32,713.751955,4500.0,0.0,沉睡戶
C12890,1,"沉睡戶, 需喚醒",467.220993,1110.17,814.088229,4000.0,0.25,沉睡戶
C12894,1,"沉睡戶, 需喚醒, 低消費, 低額度",1485.081634,48.22,106.224702,1700.0,0.0,沉睡戶
C12896,1,"沉睡戶, 需喚醒, 低消費",1738.802811,395.0,0.0,6000.0,0.0,沉睡戶
C12899,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",185.725079,456.05,0.0,3000.0,0.0,沉睡戶
C12900,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2269.800656,0.0,3359.844146,3500.0,0.0,沉睡戶
C12901,1,"沉睡戶, 需喚醒, 低消費, 低額度",750.070967,311.2,0.0,1000.0,0.0,沉睡戶
C12902,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2287.854278,0.0,1176.120124,6000.0,0.0,沉睡戶
C12903,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",7.817753,170.02,0.0,2000.0,0.5,沉睡戶
C12906,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2893.135916,0.0,1188.127404,4000.0,0.0,沉睡戶
C12907,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1589.083369,0.0,1527.089071,2000.0,0.0,沉睡戶
C12908,1,"沉睡戶, 需喚醒",2540.711001,844.38,197.620055,7000.0,0.0,沉睡戶
C12911,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1079.008102,0.0,1259.571764,1200.0,0.090909,沉睡戶
C12912,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2545.614986,0.0,1353.803704,3000.0,0.0,沉睡戶
C12913,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",1659.414215,324.0,2039.735576,4000.0,0.0,沉睡戶
C12917,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",745.72702,137.7,0.0,2000.0,0.0,沉睡戶
C12918,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",302.091029,0.0,3688.086261,2000.0,0.1,沉睡戶
C12920,1,"沉睡戶, 需喚醒, 低消費, 低額度",646.745968,0.0,889.412824,1350.0,0.0,沉睡戶
C12923,1,"沉睡戶, 需喚醒, 低消費, 低額度",160.530303,299.38,836.768709,1200.0,0.0,沉睡戶
C12926,1,"沉睡戶, 需喚醒, 低消費",1647.990537,127.46,0.0,3500.0,0.0,沉睡戶
C12927,1,"沉睡戶, 需喚醒, 低消費, 低額度",1362.551313,0.0,73.99384,1500.0,0.0,沉睡戶
C12932,1,"沉睡戶, 需喚醒, 低消費",67.86054,295.64,0.0,3000.0,0.0,沉睡戶
C12933,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1338.317684,0.0,1961.77281,2000.0,0.111111,沉睡戶
C12937,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",9.730297,99.24,0.0,1000.0,0.142857,沉睡戶
C12939,1,"沉睡戶, 需喚醒, 低消費, 低額度",1378.911019,0.0,454.311051,1500.0,0.0,沉睡戶
C12941,1,"沉睡戶, 需喚醒, 低額度",2017.948347,1137.55,145.93864,2500.0,0.0,沉睡戶
C12943,1,"沉睡戶, 需喚醒, 套現傾向",409.194212,1213.23,1751.419465,6000.0,0.0,沉睡戶
C12944,1,"沉睡戶, 需喚醒, 低消費, 循環利息戶",3130.53708,428.16,688.362421,4300.0,0.0,沉睡戶
C12945,1,"沉睡戶, 需喚醒, 低消費, 低額度",1143.409012,0.0,47.241537,1200.0,0.0,沉睡戶
C12947,1,"沉睡戶, 需喚醒, 低消費, 優質還款, 偏好分期",54.952957,470.12,0.0,10000.0,0.666667,沉睡戶
C12948,1,"沉睡戶, 需喚醒, 低額度",1539.46423,629.78,0.0,2000.0,0.0,沉睡戶
C12949,1,"沉睡戶, 需喚醒, 低消費, 套現傾向",2589.500085,0.0,2529.709392,5000.0,0.0,沉睡戶
C12950,1,"沉睡戶, 需喚醒, 低額度",798.070226,660.02,189.780271,2050.0,0.0,沉睡戶
C12958,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",115.340163,54.67,727.568806,1200.0,0.0,沉睡戶
C12960,1,"沉睡戶, 需喚醒",512.058666,921.2,0.0,5500.0,0.0,沉睡戶
C12963,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",967.177679,208.4,0.0,1000.0,0.0,沉睡戶
C12964,1,"沉睡戶, 需喚醒, 低消費, 低額度",97.453056,334.73,19.551802,2500.0,0.25,沉睡戶
C12965,1,"沉睡戶, 需喚醒",346.782576,961.12,0.0,7000.0,0.0,沉睡戶
C12966,1,"沉睡戶, 需喚醒, 低消費",32.228288,73.45,0.0,4000.0,0.0,沉睡戶
C12967,1,"沉睡戶, 需喚醒, 低消費",39.642014,0.0,45.175571,5000.0,0.0,沉睡戶
C12968,1,"沉睡戶, 需喚醒, 低消費, 套現傾向, 低額度",1902.444082,0.0,2272.984507,2500.0,0.083333,沉睡戶
C12974,1,"沉睡戶, 需喚醒, 低消費",2809.125422,65.5,0.0,3000.0,0.0,沉睡戶
C12977,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",162.722336,222.7,0.0,4250.0,0.0,沉睡戶
C12979,1,"沉睡戶, 需喚醒, 低消費, 優質還款, 偏好分期",11.759081,100.94,0.0,6000.0,0.666667,沉睡戶
C12980,1,"沉睡戶, 需喚醒, 低消費, 低額度",1384.008582,0.0,102.319161,1500.0,0.0,沉睡戶
C12982,1,"沉睡戶, 需喚醒, 低消費, 偏好分期",2964.124423,118.05,157.301178,3000.0,0.0,沉睡戶
C12986,1,"沉睡戶, 需喚醒, 低消費, 偏好分期, 低額度",77.305919,171.06,0.0,1500.0,0.0,沉睡戶
C12991,1,"沉睡戶, 需喚醒",811.564879,558.08,0.0,8500.0,0.0,沉睡戶
C12992,1,"沉睡戶, 需喚醒, 低消費, 低額度",1109.109473,113.0,189.801109,2500.0,0.0,沉睡戶
